Epoch,Train_loss,val_loss
1,1.0093009451636652,0.9539229312170212
2,0.9053625385794513,0.8958248825503723
3,0.8878927264200938,0.8870868370706391
4,0.8798656927917774,0.876559783227695
5,0.8733275395863852,0.8715615209104325
6,0.8681772928344913,0.867520071376458
7,0.8637700414806829,0.865056192573232
8,0.8593898460331623,0.859003396684313
9,0.8563201087878377,0.8588411451495483
10,0.85263997014364,0.8544205047597411
11,0.8499964228063621,0.8526347574723288
12,0.846509363662699,0.8481281688948349
13,0.8442933574038646,0.8471577431570518
14,0.840435922428503,0.8453572757702276
15,0.837523170218215,0.8420700488775107
16,0.8345473487715759,0.8381561785893754
17,0.8318796423515704,0.8356580506721872
18,0.8288019610694453,0.8330395136788822
19,0.82611874492326,0.8310671658136987
20,0.82343134327669,0.8298064788436086
21,0.8197660140969467,0.8234002714642019
22,0.8173373393339314,0.8229597257359071
23,0.8151041520533288,0.8192880629639392
24,0.8119154080232933,0.8168880547753067
25,0.808046605462137,0.8153580800193181
26,0.8042938982470078,0.8122029544057913
27,0.8020606340211504,0.8086210671393248
28,0.7985458695908119,0.8046415653587061
29,0.7941023042785254,0.8100360738242356
30,0.7909334329808965,0.8061154570187621
31,0.7860740395395203,0.8009785998152896
32,0.7811743021934368,0.7917231652452793
33,0.778285036401459,0.790000765914683
34,0.7737992913117624,0.7975509999391889
35,0.7719471227464137,0.7859784102576154
36,0.7668859823205249,0.7817514753813073
37,0.7661991209734512,0.7777324995336318
38,0.7628624252819671,0.7753671898568526
39,0.760308488267544,0.7788929737829767
40,0.7581941416735464,0.7767789223807482
41,0.7548230190239867,0.7686298765109759
42,0.753470115043318,0.7677260438257966
43,0.7504755191937905,0.7722900265083358
44,0.7480762044522292,0.7671102972282351
45,0.7455922480230173,0.7674575445956089
46,0.7429920722654609,0.768258771755903
47,0.7405884444761928,0.7728007660751812
48,0.7385359718887163,0.7680607215058934
49,0.7354870343349286,0.7552095668723123
50,0.7331870701607092,0.7607959727261819
51,0.7305422411224654,0.7577687007038788
52,0.728150560880739,0.7491695058406457
53,0.7276520113227986,0.7556271340197945
54,0.7240937411977477,0.7531204788228838
55,0.7220438482401932,0.7479102775217867
56,0.7193713701128951,0.749010877741506
57,0.7167266753533043,0.7472087044352888
58,0.7140935542638758,0.7522984246412668
59,0.7121689182535356,0.7398741741914097
60,0.7094702599329378,0.7389505950723246
61,0.7087920689774115,0.7379707963567922
62,0.7055406351808887,0.7504540952267162
63,0.7037954174009383,0.7405751003162049
64,0.7015416569232573,0.7389898171660932
65,0.6996244374171465,0.7386578153666983
66,0.6982740223817704,0.7345994023818471
67,0.6972834740167385,0.736658101054553
68,0.6941751716679458,0.7354375440880627
69,0.6923867577106256,0.7332104596467899
70,0.6916442896668814,0.7289738575008797
71,0.6897394026014566,0.7352080551758902
72,0.689201595624449,0.7340539105703641
73,0.6875305304095538,0.7286893756015291
74,0.6855953157472818,0.7343183665031545
75,0.6842547950427134,0.7264952090150496
76,0.6821547706507141,0.7319546100510242
77,0.6819283257860292,0.7285971603914898
78,0.6809613074538086,0.7569503692477131
