Epoch,Train_loss,val_loss
1,1.0502489367803929,1.0426460949911747
2,1.0257946958785014,1.0026142792201131
3,0.9387074980224722,0.9121639648933267
4,0.8982526445027812,0.9030959444153729
5,0.8880279754293661,0.8952439212105193
6,0.8803625493856064,0.8843463384432044
7,0.8733344165388143,0.8769561544606116
8,0.8674878225962301,0.8710959354323066
9,0.8626753076920831,0.8686032255857882
10,0.8587252683369996,0.8645007008158009
11,0.855298884449873,0.8587035434631389
12,0.8522829884420875,0.8551432959027282
13,0.8495377567617873,0.8515302105608691
14,0.8467423421649638,0.8492544617323698
15,0.8440750155964879,0.8476505119053367
16,0.8416210858593748,0.8452965713637024
17,0.8392612173443286,0.8415034830471234
18,0.8371937623737256,0.8409944397721812
19,0.8351118892390892,0.8395689156019492
20,0.8331236623592736,0.8371166195080693
21,0.8307884788876571,0.8390592912512801
22,0.8288874219383036,0.8368086530348925
23,0.8269126258396399,0.835571526378159
24,0.825270591581229,0.8338925542035986
25,0.8236230550581672,0.8322088231478455
26,0.8216921745742136,0.8304954517861519
27,0.8197846960434975,0.8288179930196836
28,0.8180114171950087,0.8277761068998518
29,0.8158739021770753,0.8259800178853492
30,0.8135615080690725,0.8214709134288736
31,0.8111284126513563,0.822866134245226
32,0.8089532892819886,0.8211929335681611
33,0.8063862700833464,0.8144808662399398
34,0.8030128432195658,0.8125527671875541
35,0.799901125843127,0.8126741549511847
36,0.7960426378456683,0.8036171127829485
37,0.7911371187591119,0.7977496805565774
38,0.7876797300134142,0.7919161042073994
39,0.7834786501430674,0.8001352983048984
40,0.7805293810577714,0.7859516592415433
41,0.7773825048181768,0.7873777411989479
42,0.7751205109603574,0.7852556498096454
43,0.7732916651325835,0.7870453719072881
44,0.7709668630777916,0.7879643141034801
45,0.7698201451584756,0.7807899718568032
46,0.7692065118070528,0.7821870885158765
47,0.7671310795561649,0.7784691752481357
48,0.7658286358342407,0.7801109107935414
49,0.7650707608620471,0.7769035935170537
50,0.7632125768224475,0.7801775199284963
51,0.763080054888799,0.7754412380611534
52,0.7608984890957818,0.7701062677456562
53,0.760797129862484,0.7721074801772291
54,0.7607850723488612,0.7727236071625617
55,0.7596028765221838,0.7746068473886502
56,0.7586477208016548,0.7760741796523772
57,0.7583015400481371,0.7717287159629761
58,0.7572793772149535,0.7729574484736792
59,0.7565334512988013,0.7742452694136103
60,0.75566744111617,0.7683391780848049
61,0.7544739144789662,0.766670430979777
62,0.7535206979780628,0.764634677604956
63,0.7533115418586509,0.764622928957061
64,0.751644219544493,0.7813557758803943
65,0.7520161274469246,0.7717306550433749
66,0.7510281762706779,0.7662373477232646
67,0.7500048565936686,0.7632741679434868
68,0.7488429801790981,0.7704640721923411
69,0.7479085079980814,0.7626853074618573
70,0.7454905255682842,0.7680968424270207
71,0.7439487905905922,0.7566380294540035
72,0.7426422631771566,0.7584402272092445
73,0.7418375835633295,0.757508455180189
74,0.7402669373355212,0.7563261024898368
75,0.7391747322713076,0.7674109463569727
76,0.7372762758689722,0.7603357390120803
77,0.7358584527081505,0.7524008174952008
78,0.7354607771877988,0.746650934077535
79,0.7336761056639339,0.7571736751407272
80,0.7325710906952739,0.7481643289397737
81,0.7308017147168052,0.7558205638226095
82,0.7307294966196217,0.749767597311708
83,0.7295378443657939,0.7453516528091652
84,0.7290527371272287,0.7529210267184328
85,0.7272569114605,0.780186841692454
