Epoch,Train_loss,val_loss
1,0.9332397577473512,0.904071979695308
2,0.8879775825573226,0.8903998013293914
3,0.8791420993844848,0.8836652167740555
4,0.873425023426822,0.8778247162508669
5,0.8691485956198588,0.872773325827322
6,0.8656985205530621,0.8704889332118082
7,0.8630965441956003,0.867612517633557
8,0.8609429020333814,0.8657917639400738
9,0.8589734313086065,0.8646492640812012
10,0.8574658430707647,0.8620015502154748
11,0.8560362664320703,0.8601544115488922
12,0.854682564253888,0.8606444757266781
13,0.8536260757939779,0.8598934737659105
14,0.8526844623158322,0.859665321237262
15,0.8517312713006383,0.8592573579323513
16,0.8506791201425328,0.859050960764591
17,0.8499412654185732,0.8571266011908408
18,0.8489616145818829,0.8574502965210119
19,0.8481071346442953,0.8543333935484747
20,0.8472176778140964,0.853394702558431
21,0.8462399437350216,0.8545538593867562
22,0.8453097617565385,0.8545245170278407
23,0.8444087263047577,0.8506804820885063
24,0.8434027764135275,0.8527655112494664
25,0.8423818836716346,0.8508598151245772
26,0.8412500339508447,0.8497182168966833
27,0.8401068736885927,0.849234350760587
28,0.8389295931823383,0.8470972279351022
29,0.8377122039738467,0.8453544076850742
30,0.8362911333860255,0.845445652668228
31,0.8350039766081079,0.8432644944144464
32,0.8336888574850061,0.8409532474649783
33,0.8323075679750244,0.8395322565628708
34,0.8309894912353736,0.8375843234383956
35,0.8295667591693188,0.8372314423708358
36,0.8281850758829001,0.8342877940449139
37,0.8268250340667732,0.8336749233769215
38,0.8252939755883084,0.8331497839600556
39,0.8238845996980352,0.831921306960887
40,0.8222810110389044,0.8310007407680787
41,0.8208289592921407,0.8290415863936563
42,0.8192065061709962,0.8270631315569288
43,0.8178542931308833,0.8259869628645324
44,0.8160534556899737,0.8242561194819783
45,0.8146554538524203,0.8247154276725518
46,0.8128957240845346,0.8227344290028962
47,0.8113562943409783,0.8217447898691342
48,0.8097028562746369,0.8187409924808156
49,0.8079725054064157,0.8169395988563042
50,0.8062844970885821,0.8154784222448286
51,0.8047668643648105,0.812187311815193
52,0.8029044521617894,0.813236426249953
53,0.8009777767439703,0.8112044589015721
54,0.7988887534861242,0.8117677940435206
55,0.7973567414153745,0.8065396178572135
56,0.7955825679635739,0.8040386110301299
57,0.793651814474409,0.8018574963380334
58,0.7920005411916152,0.8018603046691473
59,0.7901525466839423,0.8009130562779339
60,0.7887158268613634,0.7966482204029743
61,0.7867275679385326,0.7977866076530924
62,0.7851361783145185,0.7909088898605482
63,0.7835559147887474,0.7926289728643894
64,0.7824513428379454,0.7938841315775723
65,0.780633364540642,0.7904636337270491
66,0.7792104807170961,0.7910544768417136
67,0.7781704651301175,0.7897781076699636
68,0.7766364641546055,0.7856987629138291
69,0.7757825786478216,0.7860017063012791
70,0.774668581271402,0.787635364683633
71,0.7733581074349929,0.7808068000795312
72,0.7726182901413483,0.7822557894872207
73,0.7714294820104878,0.7815712378760783
74,0.7707334854364442,0.7828502520099984
75,0.7692767842335959,0.7809670920568302
76,0.7693225220172132,0.7806020976836866
77,0.7677240277335275,0.7807589073852919
78,0.767478227863486,0.777989047231473
79,0.7665717613088272,0.7795904374761222
80,0.7657876283590427,0.7776939727716252
81,0.7652053192635248,0.7761401038037375
82,0.7643019030282994,0.7777966064472197
83,0.7639648744233131,0.778312350831712
84,0.7631224189816095,0.7712415504038529
85,0.7626347270054703,0.7759973813897726
86,0.7622298587311849,0.7724263750690753
87,0.7612965735965427,0.7707203343467571
88,0.7608414540379889,0.7764254891988394
89,0.7600539684360829,0.7720304478752305
90,0.7594702651223215,0.7702894754969868
91,0.7591017201313074,0.7750437522259213
92,0.758398408464543,0.771096296324684
93,0.7583298301566255,0.7699918874865492
94,0.7575367476629209,0.7700173290859339
95,0.7573022148092187,0.7682694730010674
96,0.7563125471569861,0.7698025866970487
97,0.7555158082190693,0.7724819446851566
98,0.7553794762319757,0.7686448796693783
99,0.7547477032973204,0.7690968425571686
100,0.7546522550455654,0.766321747613735
101,0.7545172978386251,0.7689525466672961
102,0.7540976159538887,0.7662087278864368
103,0.7530367020908607,0.7682677686296432
104,0.7527875242909672,0.7658447149955535
105,0.7523921970393773,0.7681423795723744
106,0.7517015073028529,0.7656126112519829
107,0.7511517087390794,0.7646938595446853
108,0.7507326524153481,0.7677601248068685
109,0.750036027066976,0.7637160199539308
110,0.749204048359038,0.7639149788990408
111,0.7488333815063507,0.7625366464351566
112,0.7481717114455714,0.7616560538131374
113,0.7483034604009762,0.7571127812828093
114,0.7477630245614814,0.7604330329000285
115,0.7472794892011143,0.7625036888572211
116,0.7468643701701453,0.7652012073084181
117,0.7466811184051273,0.765818874826746
118,0.7461667004327098,0.7638649049073083
119,0.7454398617917778,0.7612510596313169
120,0.7451634129522883,0.7624265916967293
121,0.744803843902667,0.7632529123742435
122,0.7443301143018671,0.7614890674175622
123,0.7441088328007711,0.7625197705781426
124,0.7436966643008737,0.7600290380620327
125,0.7436728103003218,0.759893355773296
126,0.7431957096593595,0.7578005146792774
127,0.7424405415724586,0.7563590758674448
128,0.7418960021036807,0.7592882349903377
129,0.7418747148104136,0.7602564798730889
130,0.7412717239133008,0.7576820454358613
131,0.7411057667433006,0.7558963652329536
132,0.7406891354639116,0.75931426864568
133,0.7402416022876668,0.7610538342726713
